file,year,max_sqft
19647256015598.json,1965,
36678436036560.json,1965,
34673146110985.json,1965,
54755316053979.json,1965,
19734456014336.json,1965,
07618046005094.json,1965,
41689656044168.json,1965,
01611766000665.json,1965,
19647256015432.json,1935,
19647251934678.json,1965,
13631151333558.json,1965,
43694844332839.json,1965,
38684783831765.json,1965,
42693104231452.json,1965,
19649806022594.json,1965,
16739326118566.json,1965,
47764556050751.json,1965,
19647331931955.json,1965,
34674476034714.json,1965,
49709204936803.json,1965,
19647330119982.json,1965,
01611920127944.json,1965,
19647330134205.json,1965,
28102802830099.json,1965,
30665223032752.json,1965,
33670586106082.json,1965,
33670820106716.json,1965,
33669776031496.json,1965,
19734370132845.json,1965,
28662660137992.json,1965,
44697996049787.json,1965,
30666706117899.json,1965,
38684783830031.json,1965,
19647336019178.json,1965,
33752420100941.json,1965,
33671160134080.json,1965,
07617966114086.json,1965,
56737590123349.json,1965,
09619036005565.json,1965,
19647330131904.json,1965,
33670906032239.json,1965,
19646836014807.json,1965,
33670336116412.json,1965,
10624141036086.json,1965,
19648730119438.json,1965,
01612006001317.json,1965,
37680230105965.json,1965,
13631071332501.json,1965,
19647256015259.json,1965,
19647330126516.json,1965,
36677366107072.json,1965,
50711346052591.json,1965,
49709120113530.json,1965,
54755235430228.json,1965,
19648736114615.json,1965,
19646346014443.json,1965,
33669856031629.json,1965,
50710430129106.json,1965,
44698156049860.json,1965,
19647336016059.json,1965,
19647336089700.json,1965,
19734370137893.json,1965,
19650296022776.json,1965,
01611766000848.json,1965,
39685693933801.json,1965,
01100170130419.json,1965,
27660500107292.json,1965,
36676783631017.json,1965,
19753090131383.json,1965,
19650946023535.json,1965,
44754324430211.json,1965,
19647336019343.json,1965,
17640146112759.json,1965,
19648570133611.json,1965,
33672496109490.json,1965,
30666700108365.json,1965,
03739816002869.json,1965,
16639176010417.json,1965,
07616556109730.json,1965,
19101990135368.json,1965,
19647330135855.json,1965,
56725206055248.json,1965,
19647336019590.json,1965,
04614246003040.json,1965,
17640551730035.json,1965,
30665973035045.json,1965,
37681976038418.json,1965,
05615806003396.json,1965,
01612596057020.json,1958,
19648736021455.json,1965,
19647330122739.json,1965,
56726525630298.json,1965,
20652430134510.json,1965,5250
36675870138529.json,1965,
19647256015465.json,1965,
09618466005482.json,1965,
30665306116065.json,1965,
36678433630928.json,1965,
21654662134005.json,1965,
33671246109508.json,1965,
01611766000798.json,1965,
12627296007710.json,1965,
04100416069256.json,1965,
48705654830154.json,1965,
36678436036537.json,1965,
01612596002083.json,1941,
21654822133692.json,1965,
19647336115794.json,1965,
06616140635250.json,1965,
19647336017131.json,1965,
34765056033518.json,1965,
19648570129973.json,1965,
19647330129460.json,1965,
30103060134239.json,1965,
43695756047765.json,1965,
56726035635008.json,1965,
43696666062103.json,1965,
30666210118174.json,1965,
43693776095335.json,1965,
33670823332673.json,1965,
47705164730156.json,1965,
30665973032000.json,1965,
30665143037348.json,1965,
39686766042741.json,1965,
36679186109227.json,1965,
19647330133702.json,1965,
19647336019210.json,1965,
23739162332260.json,1965,
33752006108153.json,1965,
37756146106124.json,1965,
19649986107924.json,1965,
39686766095236.json,1965,
19647336019640.json,1965,
56725206055198.json,1965,
04615316105522.json,1965,
30665976029227.json,1965,
15635606009690.json,1965,
30736430121152.json,1965,
33670330100966.json,1965,
37683796085146.json,1965,
34752830134049.json,1965,
01612596002216.json,1958,
28662666026942.json,1965,
10101086069488.json,1965,
30667466030837.json,1965,
30103060134940.json,1965,
50711676052716.json,1965,
10755981030535.json,1965,
19647330116509.json,1965,
30666700108373.json,1965,
37681896107742.json,1965,
44754320139410.json,1965,
30666216029953.json,1965,
15634796109987.json,1965,
19647330137604.json,1965,
54755315431119.json,1965,
10622651030378.json,1965,
19646670140863.json,1965,
19647330109306.json,1965,
54719026054035.json,1965,
37683386039267.json,1965,
35674706035026.json,1965,
09618386005474.json,1965,
30664640124743.json,1965,
19647336116842.json,1965,
20755806100820.json,1965,
43695186047500.json,1965,
37683380111898.json,1965,
04615236089080.json,1965,
19734456014377.json,1965,
43694684330569.json,1965,
19647330121103.json,1965,
19734370137240.json,1965,
43695834334488.json,1965,
01611766000624.json,1965,
43696176048060.json,1965,
39685936104533.json,1965,
30665226028260.json,1965,
19647256015473.json,1965,
54718110139477.json,1965,
33670586109789.json,1965,
13631496008510.json,1965,
09619030937805.json,1965,
37680806099402.json,1965,
37679916037717.json,1965,
34674476034755.json,1965,
01612596001713.json,1965,
43694274330015.json,1965,
19647330122390.json,1965,
14766876008700.json,1965,
19645766061329.json,1965,
43694274333639.json,1965,
40754654032009.json,1965,
34673306033179.json,1965,
19647336018378.json,1965,
47703676050819.json,1965,
36678196036354.json,1965,
19647336018006.json,1965,
16639746118590.json,1965,
01612590125161.json,1959,
30667466030860.json,1965,
43696666048680.json,1965,
19647330106948.json,1965,
19753090137703.json,1965,
49753586107221.json,1965,
12630326008171.json,1965,
19647330135681.json,1965,
07617886004535.json,1965,
19647330126557.json,1965,
19647256015648.json,1965,
36679590124032.json,1965,
43104390111880.json,1965,
30666706061741.json,1965,
19647336016018.json,1965,
24736192431807.json,1965,
37681146038285.json,1965,
30736506089429.json,1965,
07617210733998.json,1965,
33670336068753.json,1965,
19649806022644.json,1965,
19647336016448.json,1965,
10621666120125.json,1965,
33671576111488.json,1965,
30664316061683.json,1965,
43694196047005.json,1965,
14632716008759.json,1965,
19647336018840.json,1965,
34674476034581.json,1965,
24656986109458.json,1965,
16639740128702.json,1965,
54722566054712.json,1965,
52715306053524.json,1965,
48705406051114.json,1965,
56737596115760.json,1965,
28662666026850.json,1965,
56738746107528.json,1965,
19647330119701.json,1965,
19734376012389.json,1965,
50710435030879.json,1965,
19648166020788.json,1965,
03739816002828.json,1965,
08618206113013.json,1965,
39767606041883.json,1965,
37684110126086.json,1965,
19647250127506.json,1965,
19648736021414.json,1965,
10624141030451.json,1965,
01612596057061.json,1965,
37681976038459.json,1965,
37683386039119.json,1965,
39685850102657.json,1965,
30665226028237.json,1965,
19647256015424.json,1965,
43696176048037.json,1965,
01611766000673.json,1965,
15633136008817.json,1965,
37683386040190.json,1965,
07618046005128.json,1965,
19647330132282.json,1965,
36750440114389.json,1965,
10621581031954.json,1965,
19647336018790.json,1965,
36679186037386.json,1965,
54767945436282.json,1965,
55724135530100.json,1965,
33672156032619.json,1965,
33670336116404.json,1965,
34765056033559.json,1965,
24656496025381.json,1965,
09619036005573.json,1965,
19650786023337.json,1965,
19647330139071.json,1965,
31750850121244.json,1965,
31669443130192.json,1965,
19647251995570.json,1965,
19645016013296.json,1965,
19647336016331.json,1965,
37683383730884.json,1965,
01611196090054.json,1965,
43693696046155.json,1965,
19647330117622.json,1965,
33752420109124.json,1965,
37684113731304.json,1965,
44698076060644.json,1965,
30665066028120.json,1957,
27659610127456.json,1965,
31669446113062.json,1965,
19647336016430.json,1965,
34674476034516.json,1965,
50711426052609.json,1965,
19646670123174.json,1965,
50712906053102.json,1965,
19647330106930.json,1965,
37680986038202.json,1965,
37680566110696.json,1965,
35675383537008.json,1965,
36677360128439.json,1965,
19644361932086.json,1965,
19647330135616.json,1965,
19647256015325.json,1965,
19649076021943.json,1965,
33671816032460.json,1965,
12628101233402.json,1965,
45698564530028.json,1965,
19647331935352.json,1965,
19647336016125.json,1965,
34765050106450.json,1965,
50710430107128.json,1965,
03739810334755.json,1965,
19648576113906.json,1965,
12755151230150.json,1965,
39685936042337.json,1965,
33670336120372.json,1965,
19101990135582.json,1953,
33751926118822.json,1965,
37679916118319.json,1965,
19768690119016.json,1965,
31750856115844.json,1965,
54718376105506.json,1965,
33670336061766.json,1965,
19647336018642.json,1965,
34673303433216.json,1965,
37683386040042.json,1965,
19647336018212.json,1965,
19647331931468.json,1965,
19647336019053.json,1965,
01751010130096.json,1965,
49709204935607.json,1965,
19647331930783.json,1965,
01613096002653.json,1965,
16739321630185.json,1965,
12753821230085.json,1965,
19647331930296.json,1965,
43696666060107.json,1965,
19647176015036.json,1965,
01751010130583.json,1965,
38684786059851.json,1965,
19647336016349.json,1965,
43695750129940.json,1965,
19101990137679.json,1965,
30666476030019.json,1965,
19647330111575.json,1965,
52105206119671.json,1965,
49708540132357.json,1965,
28662660101964.json,1965,
56105610135798.json,1965,
36678010131888.json,1965,
19650606023279.json,1965,
01612596001911.json,1950,
57727106056477.json,1965,
43733876047666.json,1965,
13632226008643.json,1965,
40688096043202.json,1965,
19649806061659.json,1965,
36678506114920.json,1965,
50711676052781.json,1965,
34673300129676.json,1965,
19649076021851.json,1965,
19647336058267.json,1965,
34673143430352.json,1965,
19647330133280.json,1965,
56724545632021.json,1965,
33752000141275.json,1965,
50757396053177.json,1965,
21654586024814.json,1965,
56725610113977.json,1965,
51714646053409.json,1965,
50712660133660.json,1965,
07616480137430.json,1965,
49738826051676.json,1965,
10622650105692.json,1965,
37684520115451.json,1965,
19646676014716.json,1965,
36678766061907.json,1965,
39685936042360.json,1965,
19647330122184.json,1965,
19647330125641.json,1965,
56725386055347.json,1965,
31669280141622.json,1965,
39754990119040.json,1965,
33672490121319.json,1965,
41690474134557.json,1965,
43695916047989.json,1965,
51714566053433.json,1965,
19647331931716.json,1965,
39685933935111.json,1965,
43693776046403.json,1965,
34765053434370.json,1965,
01613096002604.json,1965,
10621666006423.json,1965,
10621666006589.json,1965,
19647336019004.json,1965,
01750936001374.json,1965,
43694196046841.json,1965,
22655326025035.json,1965,
57726786066245.json,1965,
15633706009278.json,1965,
19642876011423.json,1965,
16739321630078.json,1965,
05615640531509.json,1965,
19642791933449.json,1965,
37683466104749.json,1965,
50757395037700.json,1965,
21654662133254.json,1965,
43693776046395.json,1965,
19757131930163.json,1965,
19647330124396.json,1965,
33671736108443.json,1965,
37681976038533.json,1965,
39685856042170.json,1965,
50712906120430.json,1965,
13630811331354.json,1965,
19647330122242.json,1965,
10738096006019.json,1965,
19647336015861.json,1965,
07618040119032.json,1965,
27659876026041.json,1965,
19647330124800.json,1965,
01611926000962.json,1965,
23102312330124.json,1965,
45699480134122.json,1965,
15633396009237.json,1965,
43693696046114.json,1965,
19647336016471.json,1965,
15633626009922.json,1965,
30665066028161.json,1965,
19647330106971.json,1965,
33751766111090.json,1965,
41689166115364.json,1965,
27754406118756.json,1965,
01612590115014.json,1965,
54721996054415.json,1965,
19645681996156.json,1965,
33736766117774.json,1965,
12627456007744.json,1965,
53765136053821.json,1965,
37683386114300.json,1965,
27102720112177.json,1965,
19101990115030.json,1965,
19647256015671.json,1965,
19647330126581.json,1965,
41689166043723.json,1965,
12629766008098.json,1965,
54719936107262.json,1965,
33669770136143.json,1965,
19648401936475.json,1965,
39686766104368.json,1965,
11626616007611.json,1965,
43696666048656.json,1965,
36677026119622.json,1965,
36678196036156.json,1965,
30664496058911.json,1965,
19645506013544.json,1965,
19643036011621.json,1965,
19647256057814.json,1965,
10621666057343.json,1965,
01611766000830.json,1965,
19645686013650.json,1965,
19647330122192.json,1965,
19642871938166.json,1965,
47702276050694.json,1965,
34673146107916.json,1965,
48705816099667.json,1965,
19643296011845.json,1937,
29102980126227.json,1965,
36750510136432.json,1965,
19643296011795.json,1965,
19734526022321.json,1965,
58727440112623.json,1965,
28662826027015.json,1965,
43696664333795.json,1965,
19768696023816.json,1965,
43696416048359.json,1965,
19647336018253.json,1965,
19645686099022.json,1965,
33671733331121.json,1965,
39686766042543.json,1965,
20652432035640.json,1965,
19647336019012.json,1965,
15637766010045.json,1965,
30664643036001.json,1965,
01613096002612.json,1965,
19647336019442.json,1965,
27659610141507.json,1965,
07617966004774.json,1965,
36677020113688.json,1965,
01751016001366.json,1965,
19647176015077.json,1965,
54753256054076.json,1965,
33671246108674.json,1965,
36679340137638.json,1965,
12101240106203.json,1965,
37737910105684.json,1965,
37683463737418.json,1965,
37681976038525.json,1965,
45700946050447.json,1965,
49709206060263.json,1965,
19646676117022.json,1965,
19647336017149.json,1965,
56724706055123.json,1965,
42691466045298.json,1965,
37679916110787.json,1965,
41689406044077.json,1965,
30665636029029.json,1965,
19650606023238.json,1965,
45701106117147.json,1965,
19647746115539.json,1965,
19753336020416.json,1965,
37683386119135.json,1965,
19647336018592.json,1965,
43693936046510.json,1965,
34673486110654.json,1965,
19647336058226.json,1965,
36750773631207.json,1965,
19647330126169.json,1965,
54721996112510.json,1965,
50757396053136.json,1965,
19734451933316.json,1965,
54722566054639.json,1965,
43695344337762.json,1959,
30664236027411.json,1965,
19645686013742.json,1965,
19644366012561.json,1965,
05615646003438.json,1965,
20764142030070.json,1965,
34752830140624.json,1965,
41690706045090.json,1965,
19646676014757.json,1965,
33670336120364.json,1965,
40687266042998.json,1965,
52716216053631.json,1965,
19647336016133.json,1965,
45701364530044.json,1965,
31669446031322.json,1965,
54768365430319.json,1965,
34673306033286.json,1965,
36103636069348.json,1965,
40687004030755.json,1965,
44698234430195.json,1965,
41690050127282.json,1965,
01612340130484.json,1965,
07617546096226.json,1965,
19647256015333.json,1965,
34673140141143.json,1965,
34674396034276.json,1965,
39686766098651.json,1965,
30664236027387.json,1965,
49708624930236.json,1965,
34673146120018.json,1965,
43696740141283.json,1965,
19647336017958.json,1965,
19647336018204.json,1965,
01612000135376.json,1965,
50757396115208.json,1965,
37683790137737.json,1965,
30665226028609.json,1965,
34673146098750.json,1965,
10621661035831.json,1965,
19647746020283.json,1965,
19645686057723.json,1965,
36677106119986.json,1965,
55105535530142.json,1965,
19642461995844.json,1965,
34674390111757.json,1963,
43696744330122.json,1965,
36677100102517.json,1965,
36678506059455.json,1965,
58727366056691.json,1965,
30736430102871.json,1965,
30664640123729.json,1965,
43694356105787.json,1965,
15633216111900.json,1965,
43695266047534.json,1965,
19647336015820.json,1965,
19648816021554.json,1965,
15637761530377.json,1965,
24657556025548.json,1965,
19647330112508.json,1965,
56725380100362.json,1965,
36750696037261.json,1965,
36677776035984.json,1965,
43693856046452.json,1965,
37735516037782.json,1965,
23656156025225.json,1965,
19647331931393.json,1965,
36750773630894.json,1965,
36677106035836.json,1965,
28662666026900.json,1965,
30666216029854.json,1965,
10621666006225.json,1965,
10624306111124.json,1965,
33752426108039.json,1965,
01611196090039.json,1965,
37737910111468.json,1965,
33670826032130.json,1965,
16639250118919.json,1965,
37771720138099.json,1965,
19647330102764.json,1965,
19734526022248.json,1965,
19647330126391.json,1965,
43696906049233.json,1965,
07618046005078.json,1965,
50712175030127.json,1965,
54755316053995.json,1965,
01611766000723.json,1965,
19647330111518.json,1965,
37681976038509.json,1965,
10622650116657.json,1965,
48705324832259.json,1965,
37683460131649.json,1965,
42692290132738.json,1965,
37683386117279.json,1965,
36679590101410.json,1965,
33751926106017.json,1965,
19649806022578.json,1965,
33752423330560.json,1965,
39686766116115.json,1965,
56737596055966.json,1965,
40687594030557.json,1965,
37683380131979.json,1965,
43696740125443.json,1965,
07617966004758.json,1965,
41690056044507.json,1965,
30736506030191.json,1965,
19650941938513.json,1965,
19647336019194.json,1965,
30665223035581.json,1965,
37681630138628.json,1965,
19647330139121.json,1965,
19647331932383.json,1965,
33669776120109.json,1965,
43696664337200.json,1965,
37680236118970.json,1965,
01611766106983.json,1965,
10624146007157.json,1965,
36678500116483.json,1965,
36678760117192.json,1965,
55724135530050.json,1965,
43104390132530.json,1965,
33671246103501.json,1965,
10621666102016.json,1965,
37681896038376.json,1965,
33751766032056.json,1965,
19647331933746.json,1965,
34673146113187.json,1965,
47704906050959.json,1965,
19646341996529.json,1965,
19646596014633.json,1965,
30664646113344.json,1965,
37683956040489.json,1965,
37683386039788.json,1965,
41690396044861.json,1965,
07617886061162.json,1965,
41690706045116.json,1965,
19648650141002.json,1965,
37681896110092.json,1965,
56737596056022.json,1965,
37680496038095.json,1965,
36675870125898.json,1965,
24657550119073.json,1965,
06615980631259.json,1965,
10624306007280.json,1965,
30103060134056.json,1965,
34674396033823.json,1965,
34674473436714.json,1965,
19647330122556.json,1965,
30736356111561.json,1965,
15635030141903.json,1965,
19647330109256.json,1965,
36678196036438.json,1965,
56726526056188.json,1965,
19101990134346.json,1965,
41104130113332.json,1965,
10622656006829.json,1965,
36676116035349.json,1965,
27662336026702.json,1965,
33669933330479.json,1965,
43696664332110.json,1965,
58727366056717.json,1965,
07616486003628.json,1965,
19650456066807.json,1965,
43695266047518.json,1965,
19651106023667.json,1965,
07617966057228.json,1965,
36678926037188.json,1965,
56725616055503.json,1965,
43695186047450.json,1965,
33669773337128.json,1965,
19643376057525.json,1965,
16639906110233.json,1965,
12630400140376.json,1965,
07617396003842.json,1965,
07617546004048.json,1965,
30665226028625.json,1965,
13631641335900.json,1965,25863
36678766037170.json,1965,
45699894530010.json,1965,
19647336017974.json,1965,
31668943135704.json,1965,
37680236037956.json,1965,
43694356102081.json,1965,
47703596050801.json,1965,
34673146120034.json,1965,
37684113731502.json,1965,
43695836109375.json,1965,
44697996049696.json,1965,
33669776031587.json,1965,
30103060133785.json,1965,
54722566054746.json,1965,
19647250127381.json,1965,
30664646117741.json,1965,
43694274335428.json,1965,
34673140135392.json,1965,
07617960110973.json,1965,
42691956045488.json,1965,
19647336016109.json,1965,
19647331930486.json,1965,
37680230114009.json,1965,
30666476106009.json,1965,
23656230136887.json,1965,
33103300137851.json,1965,
36750696037220.json,1965,
54722310113639.json,1965,
10621661031632.json,1965,
37680236069090.json,1965,
33671736111025.json,1965,
01611760134452.json,1965,
19734606100309.json,1965,
19647256015309.json,1935,
19647330129619.json,1965,
24102492430056.json,1965,
19734376012298.json,1965,
19647336018402.json,1965,
48705816051437.json,1965,
20652766024095.json,1965,
14101400117994.json,1965,
36677106035877.json,1965,
34673143430329.json,1965,
19649806022610.json,1965,
33752420109108.json,1965,
24753662430114.json,1965,
19648406020937.json,1965,
30666706095152.json,1965,
16101651630102.json,1965,
13630996008346.json,1965,
45701364537304.json,1965,
34674476034490.json,1965,
37680316038053.json,1965,
30736356094668.json,1965,
19643376057533.json,1965,
43104394330254.json,1965,
19647336058135.json,1965,
40687006042964.json,1958,
44698234437406.json,1965,
43696250140590.json,1965,
21654822131340.json,1965,
34673553433471.json,1965,
39685856117675.json,1965,
30666476030035.json,1965,
42692036045520.json,1965,
39686760136283.json,1965,
40687596109342.json,1965,
19645766013916.json,1965,
36738586035273.json,1965,
10624140113043.json,1965,
41689166043871.json,1965,
50755725030317.json,1965,
10621660108100.json,1965,
37756140100511.json,1965,
19647331937085.json,1965,
30666476030936.json,1965,
19647740109538.json,1965,
18641390131953.json,1965,
07616486084941.json,1965,
54722316054498.json,1965,
33103300138024.json,1965,
01612596001655.json,1948,
34673146033096.json,1965,
19651020125690.json,1965,
37683616085161.json,1965,
10624146007116.json,1965,
30665226028633.json,1965,
11754816007488.json,1965,
30665226028799.json,1965,
19647336018394.json,1965,
54722156054431.json,1965,
30665973031697.json,1965,
19647331931690.json,1965,
34674473430394.json,1965,
36677776035992.json,1965,
19646676014690.json,1965,
58727516118806.json,1965,
41690706045157.json,1965,
54722565434527.json,1965,
32669693235603.json,1965,
07617960730598.json,1965,
36678766068209.json,1965,
19647336019301.json,1965,
37681146038269.json,1965,
42767864235230.json,1965,
30736353030061.json,1965,
41688826043541.json,1965,
04615496121016.json,1965,
43694274330692.json,1965,
19648656021257.json,1965,
31668296113971.json,1965,
51714646053425.json,1965,
19647336019244.json,1965,
19642876011399.json,1965,
54722566054654.json,1965,
19645191995661.json,1965,
36678436108179.json,1965,
10621666006233.json,1965,
19647336061576.json,1965,
30664496027460.json,1965,
19647331931385.json,1965,
24753666025415.json,1965,
37680980141309.json,1965,
36677776109623.json,1965,
23656156025233.json,1965,
30736356109540.json,1965,
56726526056063.json,1965,
37764710123042.json,1965,
36677850141184.json,1965,
07617540106088.json,1965,
38684786041149.json,1965,
19651106023626.json,1965,
19646916014831.json,1965,
43694196046882.json,1965,
49104964930079.json,1965,
15633626105423.json,1965,
19643371933332.json,1965,
23739166025308.json,1965,
45752674530101.json,1965,
36679340110064.json,1965,
39754996118665.json,1965,
33751763332350.json,1965,
19643946012181.json,1965,
39685693933793.json,1965,
01611680132746.json,1965,
33751760107920.json,1965,
37735516116578.json,1965,
01750930141515.json,1965,
16638836010318.json,1965,
19647330137083.json,1965,
15635291534775.json,1965,
20652430116970.json,1965,
51714560133934.json,1965,
30736506108799.json,1965,
07617210730572.json,1965,
15638261536135.json,1965,
19645926117246.json,1965,
56737596055842.json,1965,
36750510137794.json,1965,
30736433032109.json,1965,
37679910136176.json,1965,
54755235434931.json,1965,
29664070128629.json,1965,
19734606023402.json,1965,
01612596002059.json,1948,
36678760122317.json,1965,
39754996109003.json,1965,
12626796120562.json,1965,
27660926058721.json,1965,
36678686036743.json,1965,
15635030101014.json,1965,
33671990110585.json,1965,
43696666048532.json,1965,
45752674530176.json,1965,
36676786108666.json,1965,
19647330117911.json,1965,
33669930101006.json,1965,
57726865730056.json,1965,
01612916002430.json,1965,
30666703036456.json,1965,
19647256015515.json,1965,
38684783830403.json,1965,
43693696046270.json,1965,
10621660114553.json,1965,
43104390125781.json,1965,
19101996119945.json,1965,
19651100126953.json,1965,
37684526107585.json,1965,
39686276042436.json,1965,
37682960102822.json,1965,
38684783834769.json,1965,
09737830121566.json,1965,
33672156032544.json,1965,
56725460141929.json,1965,
19101990121871.json,1965,
33669773330008.json,1965,
25735856025886.json,1965,
19734456014138.json,1965,
43694270116889.json,1965,
37683466117352.json,1965,
42691956045447.json,1965,
33669936031660.json,1965,
37682960141390.json,1965,
19647336061501.json,1965,
33672490138925.json,1965,
19647331937226.json,1965,
24753172430015.json,1965,
19646346014476.json,1965,
34674396033815.json,1965,
40688416106371.json,1965,
19647336019376.json,1965,
39686503935756.json,1965,
37683386039614.json,1965,
10623646007033.json,1965,
19647336016083.json,1965,
19647336113419.json,1965,
37680560110114.json,1965,
57727106096671.json,1965,
19647336061444.json,1965,
37683616040372.json,1965,
15635036112270.json,1965,
30736353034956.json,1965,
50710430109090.json,1965,
19647256015283.json,1965,
19647330126466.json,1965,
01611196110779.json,1965,
36739576112932.json,1965,
37103710137695.json,1965,
42691206045991.json,1965,
19647336015705.json,1965,
36678766059489.json,1965,
01611500135533.json,1965,
43696666048565.json,1965,
16638836010292.json,1965,
36678763632221.json,1965,
07616300733725.json,1965,
07617540138115.json,1965,
16638750112698.json,1965,
19647336017446.json,1965,
07618126005177.json,1965,
50711676093512.json,1965,
39686270129890.json,1965,
19645926013999.json,1965,
36679596037402.json,1965,
19647336016257.json,1965,
01750930114579.json,1965,
01611926104566.json,1965,
41690056044531.json,1965,
19647331938612.json,1965,
19753090136648.json,1965,
43694196046908.json,1965,
19647331938307.json,1965,
19734606096358.json,1965,
16639176118798.json,1965,
01612590121228.json,1965,
30103060139469.json,1965,
41689166043806.json,1965,
34674476034664.json,1965,
24657552434207.json,1965,
19649986112528.json,1965,
19645191930320.json,1965,
42692600116434.json,1965,
01611766000715.json,1965,
09618386112361.json,1965,
17640220142158.json,1965,
38684786040778.json,1965,
48705656111652.json,1965,
15637506117717.json,1965,
42692296045660.json,1965,
37682130127084.json,1965,
37683386059687.json,1965,
36676456035505.json,1965,
19647330111484.json,1965,
19647336017503.json,1965,
34673480119420.json,1965,
37754160139451.json,1965,
38684786041610.json,1965,
33670906105837.json,1965,
49709046052088.json,1965,
27660926026256.json,1965,
41690396044945.json,1965,
33670583330909.json,1965,
19101991996214.json,1965,
30666216029862.json,1965,
07617706066583.json,1965,
30664313033057.json,1965,
01750930123935.json,1965,
24753172431203.json,1965,
43694196067185.json,1965,
21102150135350.json,1965,
42692606045793.json,1965,
34765050108415.json,1965,
28662666058796.json,1965,
36676786035554.json,1965,
37684116059778.json,1965,
20652436023964.json,1965,
15634386009435.json,1965,
39685850100560.json,1965,
10754081030253.json,1965,
30739246030514.json,1965,
01613096002521.json,1965,
19647330127670.json,1965,
36678270137216.json,1965,
38684786041305.json,1965,
37683383731189.json,1965,
33751920108498.json,1965,
15633216009120.json,1965,
30736436030621.json,1965,
37684526040638.json,1965,
10622656006761.json,1965,
34674476034367.json,1965,
54719516054100.json,1965,
34739736032924.json,1965,
40104050101725.json,1965,
01611760138693.json,1965,
15636280128504.json,1965,
36677026117519.json,1965,
36675876106694.json,1965,
30664646027627.json,1965,
38103893830361.json,1965,
19647330128710.json,1965,
54720096054167.json,1965,
19647250114603.json,1965,
01612596002018.json,1961,
37683380109033.json,1965,
19647901935923.json,1965,
34765056033583.json,1965,
19647330111492.json,1965,
54722566116909.json,1965,
43695186047427.json,1965,
43694846047302.json,1965,
54767945436258.json,1965,
39685856104038.json,1965,
54722566112049.json,1965,
15638260141663.json,1965,
34673226033138.json,1965,
54722560120659.json,1965,
33669770113597.json,1965,
34674476034672.json,1965,
56726526056055.json,1965,
18641966010821.json,1965,
36677776109615.json,1965,
54755236107379.json,1965,
04614240431676.json,1965,
48705406051064.json,1961,
19734456014179.json,1965,
44698076049837.json,1965,
07617546004253.json,1965,
34765056032957.json,1965,
19647336057921.json,1965,
30664986068605.json,1965,
30666216058937.json,1965,
48705406109128.json,1965,
36750440118059.json,1965,
19647336114722.json,1965,
36678430107888.json,1965,
37682050141812.json,1965,
23656236108369.json,1965,
19643456012033.json,1965,
01611506090369.json,1965,
37683386039655.json,1965,
12629686008080.json,1965,
15637506113484.json,1965,
48705404833000.json,1965,
30665976029300.json,1965,
34673306059182.json,1965,
38684786040851.json,1965,
41689816044275.json,1965,
30647666020200.json,1965,
20652436023972.json,1965,
19647336110274.json,1965,
19644690139535.json,1965,
31669513130168.json,1965,
30665976107833.json,1965,
51714640100537.json,1965,
42692606045785.json,1965,
19647336017057.json,1965,
01751016114318.json,1965,
43696746048854.json,1965,
15635291532290.json,1965,
05100580530154.json,1965,
40754654030144.json,1965,
19647336016646.json,1965,
10751276006985.json,1965,
30664236027221.json,1965,
10623310137661.json,1965,
19647336016216.json,1965,
37754160139386.json,1965,
01612596001663.json,1949,
37683386039481.json,1965,
19647331939941.json,1965,
10622400113142.json,1965,
43696256095400.json,1965,
39685856042097.json,1965,
19647331931864.json,1965,
19647336016703.json,1965,
10621661030279.json,1965,
19647336015986.json,1965,
38684786041578.json,1965,
33752420133306.json,1965,
30665226028310.json,1965,
37682136038699.json,1965,
19647331939107.json,1965,
33671736032387.json,1965,
30665226028740.json,1965,
07617136003743.json,1965,
30665060102582.json,1965,
33671160116756.json,1965,
38684786040943.json,1965,
08100820830059.json,1965,
33672073330172.json,1965,
36676456099204.json,1965,
37683386039747.json,1965,
39686766042774.json,1965,
43694196047088.json,1965,
39686500125849.json,1965,
37680230135277.json,1965,
37680236038046.json,1965,
50712906111009.json,1965,
50711676052666.json,1965,
30664646097406.json,1965,
37754160138651.json,1965,
31669510135871.json,1965,
19647330132126.json,1965,
31668296113443.json,1965,
43693776093041.json,1965,
43696666048748.json,1965,
50712176060297.json,1965,
33671736032411.json,1965,
48705816051544.json,1965,
19647336015713.json,1965,
29663572930048.json,1965,
19649071936772.json,1965,
40104050125807.json,1965,
37679833730447.json,1965,
19647336018121.json,1965,
56726526056147.json,1965,
47705164739207.json,1965,
36739576112924.json,1965,
33670330139782.json,1965,
19651360102475.json,1965,
37768516108567.json,1965,
36676456110704.json,1965,
19649806093538.json,1965,
37683616040364.json,1965,
04615236003297.json,1965,
34673303430709.json,1965,
43694506047252.json,1965,
15633216009161.json,1965,
49707140126888.json,1965,
36679186105860.json,1965,
23656230112300.json,1965,
33671166113864.json,1965,
37680806106132.json,1965,
43694196046932.json,1965,
37735510107557.json,1965,
43694684334421.json,1965,
10621666006100.json,1965,
30664640124131.json,1965,
19647336016778.json,1965,
54105465430343.json,1965,
38684786041503.json,1965,
36675956114649.json,1965,
33751766118442.json,1965,
36678760125450.json,1965,
04614240120394.json,1965,
30666473038023.json,1965,
19647336018766.json,1965,
07617966120885.json,1965,
34674473430048.json,1965,
