file,year,max_sqft
07617136003743.txt,1965,
33103303331055.txt,1965,
19647336017537.txt,1965,
34674476034482.txt,1965,
49753906051791.txt,1965,
30665226028641.txt,1965,
39686766042758.txt,1965,
19647336018162.txt,1965,
34752830111138.txt,1965,
10621666006118.txt,1965,
43696906049175.txt,1965,
14766876008700.txt,1965,
34674470121467.txt,1965,
30736503030285.txt,1965,
15635291535392.txt,1965,
37681146116420.txt,1965,
34103480140160.txt,1965,
34752830112425.txt,1965,
20652436023972.txt,1965,
50712666120844.txt,1965,
48705730129494.txt,1965,
38684783834769.txt,1965,
30666706095152.txt,1965,
36678766036792.txt,1965,
10621666057343.txt,1965,
34674396033930.txt,1965,
57105790132464.txt,1965,
30664646098495.txt,1965,
34673146033047.txt,1965,
56725536120117.txt,1965,
19650606023287.txt,1965,
37683466117352.txt,1965,
19647330133280.txt,1965,
19647176015036.txt,1965,
37680230114009.txt,1965,
19642876011472.txt,1965,
19647330121848.txt,1965,
34673143432002.txt,1965,
33672496114748.txt,1965,
19647336019095.txt,1965,
19647330115253.txt,1965,
19645926013965.txt,1965,
33670336031785.txt,1965,
19650296058556.txt,1965,
54722566054670.txt,1965,
36676783631181.txt,1965,
19101990135582.txt,1953,
49709614930319.txt,1965,
19647331931856.txt,1965,
07616480106583.txt,1965,
37683386040141.txt,1965,
29664076027197.txt,1965,
01613096002562.txt,1965,
37683383730751.txt,1965,
19648810127746.txt,1965,
33669770113597.txt,1965,
10621660140764.txt,1965,
10622571033729.txt,1965,
19647336119903.txt,1965,
30667460119925.txt,1965,
13630736008270.txt,1965,
54719516054100.txt,1965,
39767600137075.txt,1965,
37681146038285.txt,1965,
19647330135632.txt,1965,
15633626009930.txt,1965,
45701364530044.txt,1965,
53765136053821.txt,1965,
57105796077275.txt,1965,
34674476034870.txt,1965,
35674546035000.txt,1965,
10623646007041.txt,1965,
10621666006332.txt,1965,
30667466030787.txt,1965,
41104130117143.txt,1965,
19645926014039.txt,1965,
30736436118764.txt,1965,
37683380108274.txt,1965,
19647336018360.txt,1965,
27754400106336.txt,1965,
43694190108126.txt,1965,
19734451938935.txt,1965,
30665226028443.txt,1965,
33736766031702.txt,1965,
36678436036479.txt,1965,
19647336017735.txt,1965,
34674476034680.txt,1965,
01611506097653.txt,1965,
50710436052427.txt,1965,
19647330122366.txt,1965,
57726860129726.txt,1965,
33751920108498.txt,1965,
49708966085229.txt,1965,
19647336058036.txt,1965,
30647666020192.txt,1965,
34673306033153.txt,1965,
07617706004444.txt,1965,
34673480141325.txt,1965,
19753410116285.txt,1965,
37680236116396.txt,1965,
33671160140574.txt,1965,
19649070111054.txt,1965,
33669930102749.txt,1965,
37681223730967.txt,1965,
58727366056717.txt,1965,
23102312330447.txt,1965,
33751926112809.txt,1965,
37679916037733.txt,1965,
19642876011506.txt,1965,
19646676014690.txt,1965,
15638006010144.txt,1965,
41690396044861.txt,1965,
19757136011019.txt,1965,
30665143033362.txt,1965,
07618046005151.txt,1965,
30736436030605.txt,1965,
36678766037063.txt,1965,
19647336015903.txt,1965,
07617960101477.txt,1965,
37683386119168.txt,1965,
54722566054704.txt,1965,
34103480106294.txt,1965,
12768026008148.txt,1965,
33670336031801.txt,1965,
39773880140392.txt,1965,
34674396034326.txt,1965,
23739162332260.txt,1965,
37756146038962.txt,1965,
07617966004865.txt,1965,
19647336019863.txt,1965,
31668943131687.txt,1965,
19648656021356.txt,1965,
19651106023717.txt,1965,
19647256015580.txt,1965,
41104130135269.txt,1965,
15635291533330.txt,1965,
43696740140483.txt,1965,
30736436030639.txt,1965,
19645191996123.txt,1965,
13630736008304.txt,1965,
19650606022990.txt,1965,
30665973031853.txt,1965,
33670336068753.txt,1965,
31668296113971.txt,1965,
19645276061287.txt,1956,
37681896110092.txt,1965,
38684780123265.txt,1965,
45701106050512.txt,1965,
33752006032346.txt,1965,
34674476034904.txt,1965,
33672490138925.txt,1965,
33751920113696.txt,1965,
19647336017669.txt,1965,
38684786041008.txt,1965,
54755236107379.txt,1965,
53738335337423.txt,1965,
50710506052484.txt,1965,
30664566027510.txt,1965,
34674476034938.txt,1965,
15637846010060.txt,1965,
30664646114524.txt,1965,
43696094334736.txt,1965,
56726036055750.txt,1965,
14766870118299.txt,1965,
47705164730156.txt,1965,
43696906049217.txt,1965,
07616556003644.txt,1965,
27659870118687.txt,1965,
42750104230173.txt,1965,
01751016114318.txt,1965,
30665066028153.txt,1962,
23655652330355.txt,1965,
19647336019491.txt,1965,
48705730133553.txt,1965,
36677106035885.txt,1965,
33671160136838.txt,1965,
13630996106975.txt,1965,
43694500108696.txt,1965,
19753411995752.txt,1965,
24102492430148.txt,1965,
34674396071336.txt,1965,
19101990121871.txt,1965,
12630400129114.txt,1965,
42104216069223.txt,1965,
29663326027122.txt,1965,
42692294233029.txt,1965,
07617546004154.txt,1965,
57726785730098.txt,1965,
10755981030535.txt,1965,
39685850108209.txt,1965,
33671246108724.txt,1965,
33672156032726.txt,1965,
19647330120808.txt,1965,
19648406020911.txt,1965,
37683386089023.txt,1965,
09618386005466.txt,1965,
36678196036222.txt,1965,
37680986093215.txt,1965,
21654586024764.txt,1965,
13631491337138.txt,1965,
34673146107916.txt,1965,
50712666106934.txt,1965,
43733874334470.txt,1965,
13631236008460.txt,1965,
19648736021455.txt,1965,
37681300139063.txt,1965,
34765056112643.txt,1965,
13630990112318.txt,1965,
24753176112940.txt,1965,
19647330109256.txt,1965,
03739816002810.txt,1965,
19647331930619.txt,1965,
19647336066286.txt,1965,
10101080136291.txt,1965,
49104964930343.txt,1965,
19647330131722.txt,1965,
38684786041578.txt,1965,
19645686013627.txt,1965,
12629766008098.txt,1965,
19647746020234.txt,1965,
19734371996040.txt,1965,
33752006120554.txt,1965,
10621661031897.txt,1965,
37683380107219.txt,1965,
39685936115414.txt,1965,
43697086049407.txt,1965,
28662666113302.txt,1965,
36675870128462.txt,1965,
33752006107841.txt,1965,
19647336018758.txt,1965,
36675956035216.txt,1965,
19647336018980.txt,1965,
19649986068860.txt,1965,
05615646108518.txt,1965,
30666216071120.txt,1965,
56725465634548.txt,1965,
33736760100255.txt,1965,
39685856042071.txt,1965,
31750856118517.txt,1965,
01611766000673.txt,1965,
43694274330361.txt,1965,
56726036067292.txt,1965,
07616480730861.txt,1965,
19646341934231.txt,1965,
34674396059323.txt,1965,
52716216053656.txt,1965,
38684783831765.txt,1965,
30664986027916.txt,1965,
33672496109490.txt,1965,
19643296011795.txt,1965,
37684113738226.txt,1965,
54755236054274.txt,1965,
07618040109173.txt,1965,
33672490123844.txt,1965,
36677106035877.txt,1965,
19649076021943.txt,1965,
36739576037394.txt,1965,
44698236060156.txt,1965,
42767866045926.txt,1965,
19646836014823.txt,1965,
11754811130012.txt,1965,
19647336116750.txt,1965,
29663572930030.txt,1965,
36676523632205.txt,1965,
34673146107700.txt,1965,
39685850125369.txt,1965,
10624306111124.txt,1965,
19647330109298.txt,1965,
37684523732039.txt,1965,
33671246032304.txt,1965,
15634046009377.txt,1965,
30664236027312.txt,1965,
15633216008924.txt,1965,
40687596043111.txt,1965,
19753090136531.txt,1965,
33752006107858.txt,1965,
19647336018741.txt,1965,
56725386055289.txt,1965,
36678760127332.txt,1965,
15638261536135.txt,1965,
19647330102483.txt,1965,
09618530930214.txt,1965,
13631236008486.txt,1965,
34674396066690.txt,1965,
45699894530010.txt,1965,
01612426001572.txt,1965,
43693936046510.txt,1965,
19647330122747.txt,1965,
30664316066815.txt,1965,
07617540140442.txt,1965,
19647586020101.txt,1965,
37684526108708.txt,1965,
30665976029367.txt,1965,
19647336016778.txt,1965,
34673140135400.txt,1965,
33671246032338.txt,1965,
50710766098180.txt,1965,
31668456031124.txt,1965,
19645276013387.txt,1965,
01612596001689.txt,1948,
32669696031470.txt,1965,
19647330140129.txt,1965,
19648166020721.txt,1965,
30666706030332.txt,1965,
24657550133413.txt,1965,
56725465632849.txt,1965,
19647096014971.txt,1965,
15635291530344.txt,1965,
16639176113609.txt,1965,
07618046097166.txt,1965,
07618040730218.txt,1965,
36750696037238.txt,1965,
10624146007108.txt,1965,
19646836093025.txt,1965,
12626790137653.txt,1965,
33751923330743.txt,1965,
37756143731114.txt,1965,
10621666120703.txt,1965,
36678506036602.txt,1965,
27738256026397.txt,1965,
19647336018972.txt,1965,
19648326020812.txt,1965,
43696336048185.txt,1965,
19647330124487.txt,1965,
19647336061527.txt,1965,
51714646053441.txt,1965,
13631236008445.txt,1965,
01611766000681.txt,1965,
35752596049654.txt,1965,
19734376012231.txt,1965,
37681896085047.txt,1965,
36750696037204.txt,1965,
42692036045520.txt,1965,
37681063731023.txt,1965,
37681976038566.txt,1965,
01612596001879.txt,1957,
39685856042097.txt,1965,
19645686013825.txt,1965,
49709126052153.txt,1965,
24656316025332.txt,1965,
03739810330019.txt,1965,
15635290100198.txt,1965,
19734376057590.txt,1965,
44697990102665.txt,1965,
40688096043236.txt,1965,
42767866060032.txt,1965,
01612596002141.txt,1948,
30665143030855.txt,1965,
41690396044887.txt,1965,
36677776036016.txt,1965,
19753336115307.txt,1965,
07617966004667.txt,1965,
33103300128397.txt,1965,
34765050139584.txt,1965,
31669516117493.txt,1965,
10621660140806.txt,1965,
42691126045264.txt,1965,
57726866056311.txt,1965,
19647256015200.txt,1965,
34674390131136.txt,1965,
19647336016208.txt,1965,
47704664734901.txt,1965,
36677106108062.txt,1965,
07616480141028.txt,1965,
01612006001341.txt,1965,
30665226085294.txt,1965,
36679186118350.txt,1965,
37683876111181.txt,1965,
01612596118657.txt,1960,
19647336018543.txt,1965,
30665226028260.txt,1965,
57726940135939.txt,1965,
19647331931708.txt,1965,
37683386059596.txt,1965,
42692116045538.txt,1965,
19650606023329.txt,1965,
19647256015572.txt,1965,
39686766098677.txt,1965,
19101990136119.txt,1965,
07617706004501.txt,1965,
19642461931732.txt,1965,
19650946023527.txt,1965,
36679593633351.txt,1965,
37680986116776.txt,1965,
19648576105613.txt,1965,
30736503030129.txt,1965,
49709120113530.txt,1965,
01612596002182.txt,1965,
09618460123125.txt,1965,
10754086007082.txt,1965,
54718605430095.txt,1965,
15637766010052.txt,1965,
37754166040661.txt,1965,
04615310110338.txt,1965,
43693776111348.txt,1965,
37683383735750.txt,1965,
31669280121418.txt,1965,
39685776041990.txt,1965,
57727106056444.txt,1965,
19734450125351.txt,1965,
16739321630185.txt,1965,
41690210133645.txt,1965,
55723066054829.txt,1965,
15637506117717.txt,1965,
30666216029805.txt,1965,
34674476034706.txt,1965,
33670906032189.txt,1965,
57726786110894.txt,1965,
43696746101760.txt,1965,
39685856042295.txt,1965,
07617966004840.txt,1965,
30664230131417.txt,1965,
15633216009179.txt,1965,
37682966109318.txt,1965,
36678270137174.txt,1965,
38684786059851.txt,1965,
49738824935482.txt,1965,
36676780137547.txt,1965,
19647336019715.txt,1965,
30665226028328.txt,1965,
19647330133272.txt,1965,
58727366056691.txt,1965,
19647331933043.txt,1965,
19646676014716.txt,1965,
50755560118810.txt,1965,
19650606023261.txt,1965,
30665483030368.txt,1965,
37680230127431.txt,1965,
39686766042543.txt,1965,
19646346014443.txt,1965,
20102070117184.txt,1965,
44697996049688.txt,1965,
15633620140731.txt,1965,
37680806108534.txt,1965,
41688666043442.txt,1965,
01611436056857.txt,1965,
19647256015374.txt,1965,
01612596057020.txt,1958,
34674396119440.txt,1965,
10623646007058.txt,1965,
15739086009757.txt,1965,
19642951930700.txt,1965,
56726526056188.txt,1965,
09619030110155.txt,1965,
24656986025472.txt,1965,
19651106023691.txt,1965,
01612426101604.txt,1965,
19647336018345.txt,1965,
31669280116459.txt,1965,
23752180141747.txt,1965,
01612590111476.txt,1965,
30667466030761.txt,1965,
28662666026983.txt,1965,
37681146038277.txt,1965,
19647256057806.txt,1965,
15635291536325.txt,1965,
37683386040158.txt,1965,
34674476034896.txt,1965,
01612420110478.txt,1965,
01611926000988.txt,1965,
38684783839081.txt,1965,
37684526059802.txt,1965,
19734376120877.txt,1965,
31669106111967.txt,1965,
19647256061378.txt,1965,
19647336015846.txt,1965,
38684786059919.txt,1965,
33670336084669.txt,1965,
34673146033062.txt,1965,
13630736008296.txt,1965,
27659610127456.txt,1965,
43696256048094.txt,1965,
31669283130119.txt,1965,
19647906020465.txt,1965,
34674476034672.txt,1965,
01613096002547.txt,1965,
14766870110031.txt,1965,
31750856031215.txt,1965,
30666476030050.txt,1965,
34673143430618.txt,1965,
36676376112866.txt,1965,
48705400112664.txt,1965,
44104474430252.txt,1965,
33672153330362.txt,1965,
19647336018386.txt,1965,
19648570133173.txt,1965,
45737006050413.txt,1965,
30665223030434.txt,1965,
23738666025241.txt,1965,
36678766068191.txt,1965,
33670330110635.txt,1965,
37683380119610.txt,1965,
19643376011894.txt,1965,
19647336019517.txt,1965,
37684526040638.txt,1965,
23656156025183.txt,1965,
24657892439602.txt,1965,
30736430102871.txt,1965,
19647330133702.txt,1965,
54768366054043.txt,1965,
15637760111377.txt,1965,
41688906043616.txt,1965,
30665226028658.txt,1965,
39686766042741.txt,1965,
19647336017248.txt,1965,
48705406051148.txt,1963,
19650606023063.txt,1965,
38684786040737.txt,1965,
19647331933241.txt,1965,
27102720116491.txt,1965,
37684526040604.txt,1965,
37683956040513.txt,1965,
24753666025415.txt,1965,
19647330126441.txt,1965,
19647330120030.txt,1965,
19734526022222.txt,1965,
45700946050454.txt,1965,
48705816116255.txt,1965,
01612590100792.txt,1965,
19647336018147.txt,1965,
30665636028930.txt,1965,
32669693230083.txt,1965,
44697996117253.txt,1965,
36676523633906.txt,1965,
19646340101667.txt,1965,
43696414332904.txt,1965,
27659616115232.txt,1965,
36677020113688.txt,1965,
52715556053540.txt,1965,
30664986068605.txt,1965,
19650450116616.txt,1965,
34674396059299.txt,1965,
34674476034458.txt,1965,
44698076060644.txt,1965,
19648326020796.txt,1965,
15638266010201.txt,1965,
34674133430469.txt,1965,
19647330126482.txt,1965,
19647330115048.txt,1965,
36678270137216.txt,1965,
30666213035748.txt,1965,
27660506106777.txt,1965,
19648576111538.txt,1965,
20652436023980.txt,1965,
07618120131714.txt,1965,
45699146050140.txt,1965,
56726036084925.txt,1965,
56738746098255.txt,1965,
36675876035174.txt,1965,
15739081530146.txt,1965,
33316253330834.txt,1965,
30736506089429.txt,1965,
33671246108674.txt,1965,
49708706113492.txt,1965,
19647336016802.txt,1965,
30665223032752.txt,1965,
45699486117857.txt,1965,
19647330109306.txt,1965,
19650606023089.txt,1965,
19752916022420.txt,1965,
34674396034060.txt,1965,
07618046114326.txt,1965,
42767866045884.txt,1932,
37680806038145.txt,1965,
19648570124156.txt,1965,
33669776107304.txt,1965,
33751923330636.txt,1965,
27661346026496.txt,1965,
30664726027742.txt,1965,
13631076008395.txt,1965,
29102980114314.txt,1965,
19647330111575.txt,1965,
01612916002430.txt,1965,
19101990121921.txt,1965,
43696746048995.txt,1965,
30666706110183.txt,1965,
01611766000723.txt,1965,
27659610141507.txt,1965,
19647336057889.txt,1965,
17101731730167.txt,1965,
39685856042121.txt,1965,
07617546003958.txt,1965,
19647336061485.txt,1965,
14632716008759.txt,1965,
19650526022966.txt,1965,
07618040108324.txt,1965,
34674396033914.txt,1965,
37683386039101.txt,1965,
36678760125450.txt,1965,
19644366012512.txt,1965,
19647336018634.txt,1965,
34674396059273.txt,1965,
19647330106948.txt,1965,
37681146109524.txt,1965,
48104886089668.txt,1965,
13631496008536.txt,1965,
01611506090468.txt,1965,
19645681933530.txt,1965,
19644690139535.txt,1965,
10621666006100.txt,1965,
36677103630555.txt,1965,
12768026007868.txt,1965,
19647330122168.txt,1965,
36678760122317.txt,1965,
41690050132076.txt,1965,
23656230125658.txt,1965,
36676786061840.txt,1965,
19648166020697.txt,1965,
34673306059190.txt,1965,
45700786050421.txt,1965,
49104966069413.txt,1965,
19649076021836.txt,1965,
39685853934759.txt,1965,
33671736111025.txt,1965,
10621666101109.txt,1965,
54105466119291.txt,1965,
34674396034276.txt,1965,
19647330133298.txt,1965,
19647256061345.txt,1965,
23656150101147.txt,1965,
54722566054654.txt,1965,
42691206109268.txt,1965,
44697996049662.txt,1965,
49709206068977.txt,1965,
56737595630116.txt,1965,
57727106056519.txt,1965,
36678196036164.txt,1965,
13632146106298.txt,1965,
36750516106330.txt,1965,
13630996099485.txt,1965,
19647336071443.txt,1965,
19645841996305.txt,1965,
19645506013528.txt,1965,
49707970123422.txt,1965,
34674390113209.txt,1965,
37735516037774.txt,1965,
30736356030183.txt,1965,
33670820113159.txt,1965,
34765050108837.txt,1965,
52714720134403.txt,1965,
50711676052666.txt,1965,
19646341996529.txt,1965,
45699896119390.txt,1965,
19647336015853.txt,1965,
47703266050777.txt,1965,
19650946107296.txt,1965,
33671736032429.txt,1965,
19647331931682.txt,1965,
04615490102327.txt,1965,
12626870107110.txt,1965,
19642876011456.txt,1965,
31669513130036.txt,1965,
43693776046403.txt,1965,
50711670138057.txt,1965,
19734456014377.txt,1965,
23656072330033.txt,1965,
19647256061386.txt,1965,
36678760117192.txt,1965,
19647331930577.txt,1965,
44698496111421.txt,1965,
07617706066583.txt,1965,
43694270125617.txt,1965,
43696660131656.txt,1965,
01612006001234.txt,1965,
19648406021034.txt,1965,
01750936001390.txt,1965,
37683380107177.txt,1965,
34673146033088.txt,1965,
19647336018436.txt,1965,
19734606095467.txt,1965,
30665306028872.txt,1965,
19642871996479.txt,1965,
01611926000962.txt,1965,
33752003330529.txt,1965,
33670820141192.txt,1965,
38684786041602.txt,1965,
36677103630019.txt,1965,
30666476030092.txt,1965,
36676783630522.txt,1965,
33751760116343.txt,1965,
36676456035497.txt,1965,
10621666006464.txt,1965,
19647330135616.txt,1965,
19645926014021.txt,1965,
36679596037410.txt,1965,
44697996112841.txt,1965,
15637506108781.txt,1965,
10739650114751.txt,1965,
19647336018378.txt,1965,
19650946023485.txt,1965,
43693696046312.txt,1965,
10621666006316.txt,1965,
41689406044077.txt,1965,
01613090130849.txt,1965,
33751920108480.txt,1965,
43696666048755.txt,1965,
27660926026207.txt,1965,
39686760100206.txt,1965,
37683383730173.txt,1965,
19651360102459.txt,1965,
30103060140822.txt,1965,
54722566054720.txt,1965,
56725536055396.txt,1965,
37680490129221.txt,1965,
38684786059844.txt,1965,
54753256054084.txt,1965,
19757136011001.txt,1965,
19649986107924.txt,1965,
19648656021372.txt,1965,
19651106023733.txt,1965,
49706806051718.txt,1965,
33752420112094.txt,1965,
58727366056733.txt,1965,
31669516098610.txt,1965,
19647336020036.txt,1965,
56725386114029.txt,1965,
39685696041925.txt,1965,
43694840100990.txt,1965,
49708056051858.txt,1965,
19647336017842.txt,1965,
44698076049837.txt,1965,
26736686025951.txt,1965,
03100330330035.txt,1965,
33670336031819.txt,1965,
37684116062012.txt,1965,
51714316053326.txt,1952,
01750936118038.txt,1965,
56737596055867.txt,1965,
57726786060396.txt,1965,
30736436030621.txt,1965,
43696746049043.txt,1965,
19647256015598.txt,1965,
23655656061667.txt,1965,
33672156032528.txt,1965,
37103711996545.txt,1965,
19734456014203.txt,1965,
23656152330413.txt,1965,
37679916037717.txt,1965,
37680806099402.txt,1965,
43695836118376.txt,1965,
19647331930403.txt,1965,
19647740114777.txt,1965,
05615806003396.txt,1965,
36750510136960.txt,1965,
43696906049233.txt,1965,
30665483031895.txt,1965,
36677103633302.txt,1965,
37684526112221.txt,1965,
43696256088306.txt,1965,
19647336016547.txt,1965,
34673140105924.txt,1965,
33670906032163.txt,1965,
27660922732253.txt,1965,
01611436090187.txt,1965,
30664646101125.txt,1965,
14632481431352.txt,1965,
15633216009187.txt,1965,
37683536040331.txt,1965,
34673553433471.txt,1965,
37682133734878.txt,1965,
12753826107874.txt,1965,
19647331931047.txt,1965,
09618380129965.txt,1965,
34674476034920.txt,1965,
19647330128041.txt,1965,
37684110126086.txt,1965,
37683383730371.txt,1965,
36678196036206.txt,1965,
43694506047203.txt,1965,
21654176024574.txt,1965,
48705406093397.txt,1965,
19647330109272.txt,1965,
30736356111561.txt,1965,
19647336016976.txt,1965,
19648736021471.txt,1965,
04614240141085.txt,1965,
47736844730081.txt,1965,
41690050127282.txt,1965,
37680566110696.txt,1965,
10767786006613.txt,1965,
07616550127464.txt,1965,
07616480137430.txt,1965,
19647336016786.txt,1965,
34674396117097.txt,1965,
56725386055263.txt,1965,
27661342733657.txt,1965,
34672806032890.txt,1965,
38684786040695.txt,1965,
37681303732625.txt,1965,
13630996111587.txt,1965,
33671733335130.txt,1965,
07617546004170.txt,1965,
13631236008478.txt,1965,
34674476105928.txt,1965,
38684786041206.txt,1965,
37684110111831.txt,1965,
31750856118533.txt,1965,
37683380107573.txt,1965,
56737596071286.txt,1965,
01612596001663.txt,1949,
39685856042055.txt,1965,
24657550102624.txt,1965,
38684786041560.txt,1965,
43694506105795.txt,1965,
34674396059307.txt,1965,
19645276013379.txt,1965,
19647336018998.txt,1965,
37683386039713.txt,1965,
12630401230069.txt,1965,
34673306033229.txt,1965,
39686766042634.txt,1965,
36678430107888.txt,1965,
01612596096523.txt,1965,
42691956045496.txt,1965,
33736760112649.txt,1965,
56768285636170.txt,1965,
13101321330117.txt,1965,
19647336016745.txt,1965,
08618206113013.txt,1965,
42772140138388.txt,1965,
19647336058358.txt,1965,
36675956035232.txt,1965,
27754736026090.txt,1965,
19647330124479.txt,1965,
36678766036826.txt,1965,
40688256043319.txt,1965,
36675956035224.txt,1965,
19645276013353.txt,1965,1090
34673143430592.txt,1965,
10621666006076.txt,1965,
50710436085013.txt,1965,
37683386039739.txt,1965,
43733870140673.txt,1965,
19647331937622.txt,1965,
30736433037553.txt,1965,
39767606041883.txt,1965,
04614240110551.txt,1965,
36678436061881.txt,1965,
19647330124453.txt,1965,
30664986027924.txt,1965,
01612590109819.txt,1965,
19648730102681.txt,1965,
19644366012470.txt,1965,
19647336018030.txt,1965,
19649076021968.txt,1965,
19649076058515.txt,1965,
30736430139774.txt,1965,
37683386039705.txt,1965,
43694274330353.txt,1965,
43104390127969.txt,1965,
01612590130732.txt,1965,
37680236113021.txt,1965,
34673306033203.txt,1965,
01611766090534.txt,1965,
17640226010623.txt,1965,
19647336058366.txt,1965,
41688826043590.txt,1965,
30666216071112.txt,1965,
01611500132225.txt,1965,
33671243330438.txt,1965,
33671160110601.txt,1965,
01612596001846.txt,1960,
54719935432414.txt,1965,
30736356089510.txt,1965,
39686270133116.txt,1965,
20652766024095.txt,1965,
24736196025720.txt,1965,
30665066028161.txt,1965,
19753416022115.txt,1965,
37682966117469.txt,1965,
43694506047229.txt,1965,
43696176048045.txt,1965,
19648406020937.txt,1965,
34765056066682.txt,1965,
19647330109264.txt,1965,
33672156032700.txt,1965,
56725206060339.txt,1965,
13631236008452.txt,1965,
10767786006605.txt,1965,
19734520125005.txt,1965,
09619866005722.txt,1965,
55724135536750.txt,1965,
43104390131110.txt,1965,
21654586024756.txt,1965,
14632891434901.txt,1965,
10621096005839.txt,1965,
33671246108716.txt,1965,
43693696046270.txt,1965,
19646346014534.txt,1965,
50712906111009.txt,1965,
38684780119875.txt,1965,
10621666006274.txt,1965,
19650600110320.txt,1965,
51714646067268.txt,1965,
19647336018568.txt,1965,
36677106106702.txt,1965,
19647336017883.txt,1965,
45701106050520.txt,1965,
36678436036503.txt,1965,
19647331930429.txt,1965,
34673140105932.txt,1965,
33751926116446.txt,1965,
57726940114710.txt,1965,
50711750120212.txt,1965,
37683380114041.txt,1965,
30736506100838.txt,1965,
41689320132217.txt,1965,
07617966057228.txt,1965,
19643370131573.txt,1965,
37680236115646.txt,1965,
37683386039507.txt,1965,
30664646114516.txt,1965,
30664566027536.txt,1965,
43695266047567.txt,1965,
43695186047492.txt,1965,
01612596118640.txt,1936,
19647330122234.txt,1965,
37680566120596.txt,1965,
19647330132027.txt,1965,
09618530936302.txt,1965,
36678763632221.txt,1965,
56726036055776.txt,1965,
19647336017115.txt,1965,
38684786059885.txt,1965,
08618200836205.txt,1965,
19647336117667.txt,1965,
33751766032031.txt,1965,
17640141730159.txt,1965,
15633620136713.txt,1965,
19651360102467.txt,1965,
15633216009146.txt,1965,
37684116062004.txt,1965,
07617546004402.txt,1965,
21654822132587.txt,1965,
31668943131851.txt,1965,
41690216044754.txt,1965,
15637766010045.txt,1965,
43694196046718.txt,1965,
43104390129213.txt,1965,
41690396044853.txt,1965,
10621660108100.txt,1965,
19649076120653.txt,1965,
33670586032015.txt,1965,
58727366056725.txt,1965,
19645191932664.txt,1965,
23655812333185.txt,1965,
39685696041933.txt,1965,
34674135731708.txt,1965,
39685023932308.txt,1965,
37683383731247.txt,1965,
43695916048003.txt,1965,
44698490126920.txt,1965,
15636936009914.txt,1965,
34674470114983.txt,1965,
19647740107912.txt,1965,
33670336031827.txt,1965,
31669513130168.txt,1965,
34673140141143.txt,1965,
19642616011134.txt,1965,
19647336104814.txt,1965,
31669106031256.txt,1965,
19734376114441.txt,1965,
37682966093231.txt,1965,
19651106023725.txt,1965,
07617966004857.txt,1965,
33670330100974.txt,1965,
56737596055859.txt,1965,
10621666061204.txt,1965,
37682966110886.txt,1965,
30736506094718.txt,1965,
15636280134312.txt,1965,
30666706108484.txt,1965,
19647330106427.txt,1965,
36750440114389.txt,1965,
43733876047682.txt,1965,
37683463737384.txt,1965,
43693696046304.txt,1965,
48705406109136.txt,1965,
43693690114900.txt,1965,
13630996008361.txt,1965,
13631316008502.txt,1952,
33672490142117.txt,1965,
30736356030142.txt,1965,
19647331937226.txt,1965,
23738662330116.txt,1965,
19647330131466.txt,1965,
19647906020499.txt,1912,
10621666006472.txt,1965,
31669100125740.txt,1965,
48705816051445.txt,1965,
30666216029755.txt,1965,
30666210118174.txt,1965,
39686503935756.txt,1965,
19650946023493.txt,1965,
04615496003362.txt,1965,
30736506071179.txt,1965,
27660922730240.txt,1965,
33670820116962.txt,1965,
30665306089072.txt,1965,
43694274330031.txt,1965,
19643036011696.txt,1965,
09618466005482.txt,1965,
43693696046338.txt,1965,
30665306028864.txt,1965,
37682960116764.txt,1965,
43696094334116.txt,1965,
30666476030084.txt,1965,
37683796093264.txt,1965,
31669443130077.txt,1965,
54720096054167.txt,1965,
39686766042568.txt,1965,
19647336018352.txt,1965,
30736356112452.txt,1965,
33669776098156.txt,1965,
19645926013957.txt,1965,
50712900108761.txt,1965,
43733876047641.txt,1965,
19647330141630.txt,1965,
19643521934926.txt,1965,
43694356047138.txt,1965,
01750936066484.txt,1965,
37679916037675.txt,1965,
34674134835302.txt,1965,
07617540138115.txt,1965,
57727106056527.txt,1965,
10739991033430.txt,1965,
19643371931187.txt,1965,
47702504732707.txt,1965,
37683380116939.txt,1965,
36678503630597.txt,1965,
33103300138024.txt,1965,
19647336016380.txt,1965,
19647330109884.txt,1965,
15635291533538.txt,1965,
54722560105783.txt,1965,
50711676052658.txt,1965,
19647336015879.txt,1965,
56726526060388.txt,1965,
36678196036172.txt,1965,
48705736051320.txt,1965,
36750513630563.txt,1965,
15633210138149.txt,1965,
19646006095434.txt,1965,
33671736032403.txt,1965,
07617546004238.txt,1965,
19647331931864.txt,1965,
49709796052310.txt,1965,
34674473430758.txt,1965,
17640226057434.txt,1965,
19644366012538.txt,1965,
07617546003966.txt,1965,
19645686013775.txt,1965,
19643296011837.txt,1965,
19650526022958.txt,1965,
43696416115562.txt,1965,
39685936042378.txt,1965,
48705736097950.txt,1965,
19647336016141.txt,1965,
36676523630571.txt,1965,
49738826109169.txt,1965,
30666476095160.txt,1965,
54721086054332.txt,1965,
36677360128439.txt,1965,
47104700117168.txt,1965,
19645191937481.txt,1965,
19647336017511.txt,1965,
01611506113005.txt,1965,
06616146103576.txt,1965,
37679916118319.txt,1965,
37683386039671.txt,1965,
01611196090047.txt,1965,
27754400106112.txt,1965,
19643456106215.txt,1965,
19647330122630.txt,1965,
36103636111918.txt,1965,
19646676117022.txt,1965,
