cds_code,year_built,max_sqft
38684786112601,1965,
38684786113245,1965,
38684786113252,1965,
38684786113997,1965,
38684786115901,1965,
38769270132183,1910,
38771310137307,1965,
39103970120717,1965,
39103970124958,1965,
39103973930195,1965,
39103973930468,1965,
39103973930476,1965,
39103976069215,1965,
39685020126011,1965,
39685023930054,1965,
39685023932308,1965,
39685026041784,1965,
39685026041792,1965,
39685026041800,1965,
39685026041834,1965,
39685026070957,1965,
39685440105718,1965,
39685446041875,1965,
39685446110373,1965,
39685446117618,1965,
39685690132415,1965,
39685693933793,1965,
39685693933801,1965,
39685696041891,1965,
39685696041909,1965,
39685696041917,1965,
39685696041925,1965,
39685696041933,1965,
39685696095210,1965,
39685696104020,1965,
39685696105738,1965,
39685696111462,1965,
39685770118307,1965,
39685773933959,1965,
39685776041966,1965,
39685776041974,1965,
39685776041990,1965,
39685776042006,1965,
39685850100560,1965,
39685850101956,1965,
39685850102632,1965,
39685850102640,1965,
39685850102657,1965,
39685850108209,1965,
39685850108217,1965,
39685850108225,1965,
39685850111286,1965,
39685850111419,1965,
39685850116608,1965,
39685850122580,1965,
39685850125369,1965,
39685850133678,1965,
39685850139261,1965,
39685853930237,1965,
39685853930278,1965,
39685853930344,1965,
39685853930443,1965,
39685853934759,1965,
39685853934767,1965,
39685853934783,1965,
39685856042055,1965,
39685856042063,1965,
39685856042071,1965,
39685856042097,1965,
39685856042121,1965,
39685856042139,1965,
39685856042147,1965,
39685856042154,1965,
39685856042170,1965,
39685856042188,1965,
39685856042196,1965,
39685856042204,1965,
39685856042220,1965,
39685856042295,1965,
39685856097760,1965,
39685856098057,1965,
39685856100341,1965,
39685856100366,1965,
39685856104038,1965,
39685856104426,1965,
39685856107114,1965,
39685856108807,1965,
39685856108856,1965,
39685856109839,1965,
39685856110944,1965,
39685856111983,1965,
39685856116594,1965,
39685856117675,1965,
39685856118921,1965,
39685856120059,1965,
39685930101576,1965,
39685930105973,1965,
39685930108613,1965,
39685930112565,1965,
39685930113357,1965,
39685930116376,1965,
39685930141424,1965,
39685933930310,1965,
39685933930328,1965,
39685933932001,1965,
39685933935103,1965,
39685933935111,1965,
39685936042311,1965,
39685936042329,1965,
39685936042337,1965,
39685936042345,1965,
39685936042360,1965,
39685936042378,1965,
39685936042386,1965,
39685936042394,1965,
39685936104533,1965,
39685936107429,1965,
39685936108237,1965,
39685936109532,1965,
39685936110555,1965,
39685936112197,1965,
39685936114847,1965,
39685936115414,1965,
39685936118509,1965,
39685936120505,1965,
39686196042428,1965,
39686270117796,1965,
39686270126755,1965,
39686270127191,1965,
39686270129890,1965,
39686270129916,1965,
39686270132050,1965,
39686270133116,1965,
39686270136028,1876,
39686270136135,1965,
39686276042436,1965,
39686276119309,1965,
39686356042444,1965,
39686500108035,1965,
39686500125849,1965,
39686500128215,1965,
39686503935756,1965,
39686506042477,1965,
39686506042485,1965,
39686506106322,1965,
39686506109284,1965,
39686760100206,1965,
39686760108159,1965,
39686760108647,1965,
39686760111310,1965,
39686760111328,1965,
39686760111344,1965,
39686760111351,1965,
39686760111369,1965,
39686760114876,1965,
39686760115303,1965,
39686760115402,1965,
39686760118497,1965,
39686760118752,1965,
39686760119784,1965,
39686760120725,1965,
39686760120733,1965,
39686760121541,1965,
39686760121798,1965,
39686760136283,1965,
39686760139865,1965,
39686760139907,1965,
39686760139923,1965,
39686760140020,1965,
39686760140616,1965,
39686760141358,1965,
39686763930211,1965,
39686763930427,1965,
39686763932100,1965,
39686763932654,1965,
39686763937406,1965,
39686766042501,1965,
39686766042519,1965,
39686766042535,1965,
39686766042543,1965,
39686766042550,1965,
39686766042568,1965,
39686766042576,1965,
39686766042600,1965,
39686766042618,1965,
39686766042626,1965,
39686766042634,1965,
39686766042667,1965,
39686766042683,1965,
39686766042691,1965,
39686766042709,1965,
39686766042717,1965,
39686766042741,1965,
39686766042758,1965,
39686766042766,1965,
39686766042774,1965,
39686766042790,1965,
39686766042808,1965,
39686766042824,1965,
39686766095236,1965,
39686766098651,1965,
39686766098677,1965,
39686766104368,1965,
39686766104665,1965,
39686766115422,1965,
39686766116115,1965,
39686766118871,1965,
39754990102384,1965,
39754990102392,1965,
39754990108357,1965,
39754990114140,1965,
39754990119040,1965,
39754990139949,1965,
39754993930302,1965,
39754993930393,1965,
39754993938008,1965,
39754996042832,1965,
39754996042840,1965,
39754996042857,1965,
39754996042865,1965,
39754996042881,1965,
39754996106488,1965,
39754996107973,1965,
39754996108997,1965,
39754996109003,1965,
39754996110530,1965,
39754996114490,1965,
39754996118665,1965,
39754996118699,1965,
39767600106484,1965,
39767600114645,1965,
39767600121046,1965,
39767600128967,1965,
39767600129312,1965,
39767600137075,1965,
39767600139956,1965,
39767600142059,1965,
39767606041883,1965,
39773880140392,1965,
39773886041750,1965,
40104050101725,1965,
40104050125807,1965,
40104054030078,1965,
40104054030250,1965,
40104056106769,1965,
40687004030102,1965,
40687004030151,1965,
40687004030755,1965,
40687006042907,1953,
40687006042915,1965,
40687006042931,1947,
40687006042949,1961,
40687006042956,1965,
40687006042964,1958,
40687006107544,1965,
40687006111058,1965,
40687006117980,1965,
40687266042998,1965,
40687590110486,1965,
40687590125328,1965,
40687590140194,1965,
40687594030268,1965,
40687594030557,1965,
40687594033205,1965,
40687596043012,1965,
40687596043020,1965,
40687596043038,1965,
40687596043046,1965,
40687596043053,1965,
40687596043061,1965,
40687596043079,1965,
40687596043087,1965,
40687596043095,1965,
40687596043103,1965,
40687596043111,1965,
40687596043129,1965,
40687596109342,1965,
40687916043186,1965,
40688090118695,1965,
40688094030045,1965,
40688094034807,1965,
40688094036703,1965,
40688096043194,1965,
40688096043202,1965,
40688096043210,1965,
40688096043236,1965,
40688096043244,1965,
40688096043269,1965,
40688096043277,1965,
40688096043285,1965,
40688096043301,1965,
40688096067102,1965,
40688096096325,1965,
40688096097349,1965,
40688096110621,1965,
40688250108522,1965,
40688256043319,1965,
40688334037008,1965,
40688336043335,1965,
40688336043343,1965,
40688414030128,1965,
40688414030185,1965,
40688414037701,1965,
40688416106371,1965,
40688416112155,1965,
40688416118145,1965,
40754654030144,1965,
40754654032009,1965,
40754656042972,1965,
40754656042980,1965,
41104130113332,1965,
41104130117143,1965,
41104130128652,1965,
41104130135269,1965,
41104134130076,1965,
41104136069363,1965,
41688660121111,1965,
41688666043434,1965,
41688666043442,1965,
41688666043459,1965,
41688666043475,1965,
41688666043483,1965,
41688666114771,1965,
41688820133157,1965,
41688826043525,1965,
41688826043541,1965,
41688826043566,1965,
41688826043574,1965,
41688826043590,1965,
41688826043608,1965,
41688906043616,1965,
41689086043673,1965,
41689086043681,1965,
41689086043699,1965,
41689086043707,1965,
41689160112284,1965,
41689166043723,1965,
41689166043756,1965,
41689166043772,1965,
41689166043780,1965,
41689166043798,1965,
41689166043806,1965,
41689166043822,1965,
41689166043848,1965,
41689166043855,1965,
41689166043871,1965,
41689166043897,1965,
41689166043905,1965,
41689166043913,1965,
41689166115364,1965,
41689240127548,1965,
41689244133393,1965,
41689244135075,1965,
41689244137535,1965,
41689244137592,1965,
41689244137790,1965,
41689320105874,1965,
41689320132217,1965,
41689324130126,1965,
41689326043939,1965,
41689326044044,1965,
41689326044051,1965,
41689326044069,1965,
41689404135331,1965,
41689406044077,1965,
41689406044085,1965,
41689576044093,1965,
41689576044127,1965,
41689656044135,1965,
41689656044150,1965,
41689656044168,1965,
41689656044176,1965,
41689816044275,1965,
41689816044283,1965,
41689990126649,1965,
41689990134197,1965,
41689990135608,1965,
41689990136093,1965,
41689996044309,1965,
41689996044325,1965,
41690050127282,1965,
41690050132068,1965,
41690050132076,1965,
41690056044424,1965,
41690056044432,1965,
41690056044473,1965,
41690056044499,1965,
41690056044507,1965,
41690056044531,1965,
41690056044556,1965,
41690056044572,1965,
41690056044580,1965,
41690056044598,1965,
41690056102941,1965,
41690056115026,1965,
41690136044010,1965,
41690136044614,1965,
41690136044648,1965,
41690136044671,1965,
41690136044697,1965,
41690210133645,1965,
41690210138685,1965,
41690216044721,1965,
41690216044739,1965,
41690216044747,1965,
41690216044754,1965,
41690216044770,1965,
41690216044788,1965,
41690216112213,1965,
41690390136242,1965,
41690390140137,1965,
41690396044796,1965,
41690396044804,1965,
41690396044812,1965,
41690396044838,1965,
41690396044846,1965,
41690396044853,1965,
41690396044861,1965,
41690396044887,1965,
41690396044895,1965,
41690396044903,1965,
41690396044911,1965,
41690396044945,1965,
41690396044952,1965,
41690396044960,1965,
41690396044978,1965,
41690396044986,1965,
41690396044994,1965,
41690396045017,1965,
41690396112650,1965,
41690470129759,1965,
41690470135814,1965,
41690474130217,1965,
41690474130472,1965,
41690474130738,1965,
41690474133070,1965,
41690474134557,1965,
41690474136370,1965,
41690620112722,1965,
41690620119503,1965,
41690620126722,1965,
41690620138420,1965,
41690620139915,1965,
41690624130993,1965,
41690624133716,1965,
41690624135687,1965,
41690624136693,1965,
41690624138053,1965,
41690700127563,1965,
41690700131730,1965,
41690704130324,1965,
41690704132551,1965,
41690704137279,1965,
41690706045041,1965,
41690706045082,1965,
41690706045090,1965,
41690706045108,1965,
41690706045116,1965,
41690706045132,1965,
41690706045140,1965,
41690706045157,1965,
41690706059976,1965,
41690706059984,1965,
41690706067128,1965,
41690706068282,1965,
41690886045165,1965,
42104214230157,1965,
42104214230207,1965,
42104216069223,1965,
42691046045256,1965,
42691120111773,1965,
42691120124255,1965,
42691120137877,1965,
42691120137885,1965,
42691126045264,1965,
42691200102848,1965,
42691200102855,1965,
42691200102863,1965,
42691200131623,1965,
42691200139824,1965,
42691206045272,1965,
42691206045959,1965,
42691206045967,1965,
42691206045975,1965,
42691206045991,1965,
42691206046007,1965,
42691206046015,1965,
42691206046023,1965,
42691206046031,1965,
42691206046049,1965,
42691206046056,1965,
42691206046064,1965,
42691206107007,1965,
42691206109268,1965,
42691206119812,1965,
42691206119820,1965,
42691386045280,1965,
42691386119804,1965,
42691460102129,1965,
42691464230587,1965,
42691466045298,1965,
42691466045306,1965,
42691466045322,1965,
42691466060008,1965,
42691616045348,1965,
42691796045355,1965,
42691796045371,1965,
42691796118434,1965,15015
42691956045405,1965,
42691956045421,1965,
42691956045447,1965,
42691956045462,1965,
42691956045470,1965,
42691956045488,1965,
42691956045496,1965,
42691956045504,1965,
42691956067110,1965,
42692036045512,1965,
42692036045520,1965,
42692116045538,1965,
42692116045546,1965,
42692116045553,1965,
42692290100651,1965,
42692290132738,1965,
42692294230454,1965,
42692294233029,1965,
42692294233060,1965,
42692296045561,1965,
42692296045579,1965,
42692296045587,1965,
42692296045595,1965,
42692296045611,1965,
42692296045629,1965,
42692296045645,1965,
42692296045660,1965,
42692296060016,1965,
42692296060024,1965,
42692296068902,1965,
42692526045728,1965,
42692600116434,1965,
42692600141168,1965,
42692606045702,1965,
42692606045736,1965,
42692606045744,1965,
42692606045751,1965,
42692606045777,1965,
42692606045785,1965,
42692606045793,1965,
42692606045801,1965,
42693100102285,1965,
42693104231452,1965,
42693104234613,1965,
42693104236030,1965,
42693284230074,1965,
42693284236345,1965,
42750100138891,1965,
42750104230173,1965,
42750104231205,1965,
42750106045389,1965,
42767860120402,1965,
42767860123885,1965,
42767864231726,1965,
42767864232690,1965,
42767864235230,1965,
42767864235727,1965,
42767866045819,1965,
42767866045827,1965,
42767866045835,1965,
42767866045850,1965,
42767866045884,1932,
42767866045892,1965,
42767866045918,1965,
42767866045926,1965,
42767866045934,1965,
42767866060032,1965,
42767866060040,1965,
42767866060057,1965,
42767866062095,1965,
42767866111603,1965,
42767866116875,1965,
42767866118202,1965,
42771980138362,1965,
42772060138370,1965,
42772140138388,1965,
42772220138396,1965,
43104390106534,1965,
43104390111880,1965,
43104390113431,1965,
43104390113704,1965,
43104390116814,1965,
43104390119024,1965,
43104390120642,1965,
43104390121483,1965,
43104390123257,1965,
43104390123281,1965,
43104390123794,1965,
43104390124065,1965,
43104390125781,1965,
43104390125799,1965,
43104390127969,1965,
43104390129213,1965,
43104390131110,1965,
43104390131748,1965,
43104390132530,1965,
43104390133496,1965,
43104390135087,1965,
43104394330254,1965,
43104394330320,1965,
43104396069371,1965,
43693690106633,1965,
43693690107748,1965,
43693690107763,1965,
43693690108167,1965,
43693690114900,1965,
43693690125526,1965,
43693690126284,1965,
43693690129924,1965,
43693690135749,1965,
43693696046114,1965,
43693696046122,1965,
43693696046155,1965,
43693696046189,1965,
43693696046213,1965,
43693696046221,1965,
43693696046239,1965,
43693696046247,1965,
43693696046254,1965,
43693696046270,1965,
43693696046304,1965,
43693696046312,1965,
43693696046320,1965,
43693696046338,1965,
43693696068910,1965,
43693696089270,1965,
43693776046361,1965,
43693776046379,1965,
43693776046387,1965,
43693776046395,1965,
43693776046403,1965,
43693776067177,1965,
43693776068928,1965,
43693776089288,1965,
43693776093033,1965,
43693776093041,1965,
43693776095335,1965,
43693776095343,1965,
43693776095350,1965,
43693776111348,1965,
43693850133439,1965,
43693856046411,1965,
43693856046445,1965,
43693856046452,1965,
43693856046486,1965,
43693856046494,1965,
43693930106005,1965,
43693930137273,1965,
43693936046510,1965,
43693936046536,1965,
43693936046544,1965,
43693936046577,1965,
43693936046601,1965,
43693936046619,1965,
43693936046627,1965,
43693936046668,1965,
43693936046676,1965,
43693936046692,1965,
43694014330239,1965,
43694014330759,1965,
43694014330866,1965,
43694014331955,1965,
43694014336137,1965,
43694014338505,1965,
43694190108126,1965,
43694196046718,1965,
43694196046742,1965,
43694196046759,1965,
43694196046767,1965,
43694196046775,1965,
43694196046809,1965,
43694196046841,1965,
43694196046882,1965,
43694196046890,1965,
43694196046908,1965,
43694196046932,1965,
43694196046940,1965,
43694196046957,1965,
43694196046965,1965,
43694196046981,1965,
43694196047005,1965,
43694196047039,1965,
43694196047088,1965,
43694196047096,1965,
43694196047104,1965,
43694196047112,1965,
43694196067185,1965,
43694270107151,1965,
43694270116889,1965,
43694270125427,1965,
43694270125617,1965,
43694270130856,1965,
43694270131995,1965,
43694270132274,1965,
43694274330015,1965,
43694274330023,1965,
43694274330031,1965,
43694274330312,1965,
43694274330353,1965,
43694274330361,1965,
43694274330668,1965,
43694274330676,1965,
43694274330692,1965,
43694274330726,1965,
43694274332318,1965,
43694274332995,1965,
43694274333639,1965,
43694274334900,1965,
43694274335204,1965,
43694274335428,1965,
43694274335907,1965,
43694274337903,1965,
43694350102616,1965,
43694356047120,1965,
43694356047138,1965,
43694356047146,1965,
43694356047153,1965,
43694356047161,1965,
43694356047179,1965,
43694356067193,1965,
43694356085690,1965,
43694356095988,1965,
43694356102081,1965,
43694356105787,1965,
43694356110159,1965,
43694356111942,1965,
43694356115851,1965,
43694356117956,1965,
43694500108696,1965,
43694500113662,1965,
43694500123299,1965,
43694500127225,1965,
43694500128108,1965,
43694500129205,1965,
43694500129247,1965,
43694506047195,1965,
43694506047203,1965,
43694506047211,1965,
43694506047229,1965,
43694506047237,1965,
43694506047245,1965,
43694506047252,1965,
43694506047260,1965,
43694506047278,1965,
43694506067201,1965,
43694506071542,1965,
43694506105795,1965,
43694506109433,1965,
43694506115943,1965,
43694684330569,1965,
43694684331799,1958,
43694684332474,1965,
43694684333316,1962,
43694684334421,1965,
43694684334462,1965,
43694840100990,1965,
43694840114496,1965,
43694840118380,1965,
43694840123760,1965,
43694844332839,1965,
43694844334850,1965,
43694846047286,1965,
43694846047294,1965,
43694846047302,1965,
43694846047310,1965,
43694846047328,1965,
43694846047336,1965,
43694846098214,1965,
43694846106991,1965,
43694846111785,1965,
43694926047351,1881,4600
43695006047369,1965,
43695006093058,1965,
43695186047377,1965,
43695186047385,1965,
43695186047401,1965,
43695186047427,1965,
43695186047435,1965,
43695186047450,1965,
43695186047468,1965,
43695186047492,1965,
43695186047500,1965,
43695266047518,1965,
43695266047526,1965,
43695266047534,1965,
43695266047542,1965,
43695266047567,1965,
43695344334371,1965,
43695344337762,1959,
43695426047575,1965,
43695750129940,1965,
43695756047740,1965,
43695756047765,1965,
43695756047781,1965,
43695756047799,1965,
43695756047807,1965,
43695756047831,1965,
43695830102368,1965,
43695834333951,1965,
43695834334488,1965,
43695836047914,1965,
43695836047922,1965,
43695836047948,1965,
43695836095384,1965,
43695836095392,1965,
43695836098263,1965,
43695836098271,1965,
43695836100325,1965,
43695836109375,1965,
43695836118376,1965,
43695836118541,1965,
43695910132373,1965,
43695910138750,1965,
43695916047955,1965,
43695916047963,1965,
43695916047971,1965,
43695916047989,1965,
43695916048003,1965,
43695916049464,1965,
43695916049472,1965,
43695916049480,1965,
43695916049514,1965,
43696094334116,1965,
43696094334728,1965,
43696094334736,1965,
43696176048037,1965,
43696176048045,1965,
43696176048060,1965,
43696176048078,1965,
43696176067227,1965,
43696250140590,1965,
43696256048086,1965,
43696256048094,1965,
43696256048102,1965,
43696256048110,1965,
43696256048128,1965,
43696256048177,1965,
43696256067243,1965,
43696256068167,1965,
43696256072144,1965,
43696256072151,1965,
43696256072177,1965,
43696256088306,1965,
43696256093066,1965,
43696256095400,1965,
43696256097430,1965,
43696256099451,1965,
43696256116081,1965,
43696336048185,1965,
43696414332904,1965,
43696414335782,1965,
43696416048193,1965,
43696416048201,1965,
43696416048235,1965,
43696416048243,1965,
43696416048250,1965,
43696416048268,1965,
43696416048292,1965,
43696416048300,1965,
43696416048326,1965,
43696416048359,1965,
43696416048409,1965,
43696416060065,1965,
43696416060081,1965,
43696416068241,1965,
43696416115562,1965,
43696416118707,1965,
43696660129718,1965,
43696660131656,1965,
43696664330080,1965,
43696664330502,1965,
43696664330585,1965,
43696664330593,1965,
43696664332110,1965,
43696664333522,1965,
43696664333795,1965,
43696664335949,1965,
43696664337200,1965,
43696664338950,1965,
43696666048417,1965,
43696666048425,1965,
43696666048433,1965,
43696666048474,1965,
43696666048490,1965,
43696666048516,1965,
43696666048532,1965,
43696666048540,1965,
43696666048565,1965,
43696666048599,1965,
43696666048649,1965,
43696666048656,1965,
43696666048664,1965,
43696666048672,1965,
43696666048680,1965,
43696666048698,1965,
43696666048706,1965,
43696666048714,1965,
43696666048722,1965,
43696666048730,1965,
43696666048748,1965,
43696666048755,1965,
43696666048763,1965,
43696666060099,1965,
43696666060107,1965,
43696666060115,1965,
43696666062103,1965,
43696666062111,1965,
43696666093074,1965,
43696666093082,1965,
43696666093090,1965,
43696666095418,1965,
43696666119010,1965,
43696740110700,1965,
43696740125443,1965,
43696740133363,1965,
43696740135970,1965,
43696740140475,1965,
43696740140483,1965,
43696740141283,1965,
43696744330122,1965,
43696744330247,1965,
43696744338406,1965,
43696744338802,1965,
43696746048797,1965,
43696746048805,1965,
43696746048813,1965,
43696746048821,1965,
43696746048847,1965,
43696746048854,1965,
43696746048870,1965,
43696746048896,1965,
43696746048904,1965,
43696746048920,1965,
43696746048938,1965,
43696746048987,1965,
43696746048995,1965,
43696746049019,1965,
43696746049027,1965,
43696746049035,1965,
43696746049043,1965,
43696746101752,1965,
43696746101760,1965,
43696826049068,1965,
43696826049084,1965,
43696826049092,1965,
43696826049100,1965,
43696906049142,1965,
43696906049159,1965,
43696906049167,1965,
43696906049175,1965,
43696906049191,1965,
43696906049217,1965,
43696906049233,1965,
43696906049241,1965,
43696906049258,1965,
43696906049282,1965,
43697086049290,1965,
43697086049316,1965,
43697086049332,1965,
43697086049357,1965,
43697086049373,1965,
43697086049407,1965,
43697086049415,1965,
43697086049449,1965,
43733870137505,1965,
43733870140673,1965,
43733874331039,1965,
43733874334470,1965,
43733876047583,1965,
43733876047591,1965,
43733876047609,1965,
43733876047625,1965,
43733876047633,1965,
43733876047641,1965,
43733876047666,1965,
43733876047674,1965,
43733876047682,1965,
43733876047690,1965,
43733876067219,1965,
43771490137315,1965,
44104470136572,1965,
44104474430146,1965,
44104474430252,1965,
44104474430278,1965,
44104476069397,1965,
44697326049563,1965,
44697576049571,1965,
44697650100388,1965,
44697656049597,1965,
44697656049605,1965,
44697656113559,1965,
44697656114102,1965,
44697656118673,1965,
44697736049613,1965,
44697816049621,1965,
44697990102665,1965,
44697990102673,1965,
44697990105858,1965,
44697990109595,1965,
44697990117804,1965,
44697990140335,1965,
44697994430203,1965,
44697994430518,1965,
44697994437794,1965,
44697996049639,1965,
44697996049647,1965,
44697996049662,1965,
44697996049670,1965,
44697996049688,1965,
44697996049696,1965,
44697996049704,1965,
44697996049712,1965,
44697996049720,1965,
44697996049738,1965,
44697996049746,1965,
44697996049753,1965,
44697996049779,1965,
44697996049787,1965,
44697996108138,1965,
44697996108146,1965,
44697996112841,1965,
44697996117253,1965,
44698070110007,1965,
44698074430179,1965,
44698074436754,1965,
44698076049837,1965,
44698076049852,1965,
44698076060644,1965,
44698156049860,1965,
44698156049886,1965,
44698156049894,1965,
44698156049928,1965,
44698156108203,1965,
44698234430096,1965,
44698234430187,1965,
44698234430195,1965,
44698234432340,1965,
44698234436960,1965,
44698234437109,1965,
44698234437406,1965,
44698236060149,1965,
44698236060156,1965,
44698490126920,1965,
44698496049977,1965,
44698496049985,1965,
44698496066542,1965,
44698496111421,1965,
44754320139410,1965,
44754324430211,1965,
44754326049936,1965,
44754326049944,1965,
44754326049951,1965,
44772480138909,1965,
45104540111674,1965,
45104540129957,1965,
45104540132944,1965,
45698564530028,1965,
45698564530051,1965,
45698564530192,1965,
45698564530333,1965,
45698564530762,1965,
45698564530804,1965,
45698726050074,1965,
45698806050082,1965,
45698806113260,1965,
45699140135624,1965,
45699146050124,1965,
45699146050132,1965,
45699146050140,1965,
45699146114144,1965,
45699226050165,1965,
45699480101113,1965,
45699480134122,1965,
45699480139543,1965,
45699480141580,1965,
45699486050181,1965,
45699486117857,1965,
45699550111393,1965,
45699550121640,1965,
45699556050207,1965,
45699710135830,1965,
45699710135848,1965,
45699716050215,1965,
45699716050223,1965,
45699716050231,1965,
45699716050249,1965,
45699716050256,1965,
45699716050264,1953,
45699716111470,1965,
45699894530010,1965,
45699894530226,1965,
45699894530234,1965,
45699894530242,1965,
45699894531000,1965,
45699894533600,1965,
45699896050272,1965,
45699896050280,1965,
45699896050314,1965,
45699896119382,1965,
45699896119390,1965,
45700036050330,1965,
45700110112656,1965,
45700116050348,1965,
45700116097703,1965,
45700296050355,1965,
45700456050397,1965,
45700526050405,1853,
45700786050421,1965,
45700946050447,1965,
45700946050454,1965,
45701100135889,1965,
45701106050462,1965,
45701106050470,1965,
45701106050488,1965,
45701106050512,1965,
45701106050520,1965,
45701106050538,1965,
45701106101612,1965,
45701106117147,1965,
45701286050546,1965,
45701364530044,1965,
45701364530200,1965,
45701364530267,1965,
45701364530309,1965,
45701364532750,1965,
45701364537304,1965,
45737006050413,1965,
45752670110221,1965,
45752670113407,1965,
45752674530077,1965,
45752674530101,1965,
45752674530176,1965,
45752674531901,1965,
45752676050090,1965,
45752676050579,1965,
47104700117168,1965,
47104700137372,1965,
47104706069405,1965,
47701856050652,1965,
47702016050678,1965,
47702276050694,1965,
47702436050710,1965,
47702504732707,1965,
47703186050769,1965,
47703266050777,1965,
47703596050801,1965,
47703676050819,1965,
47703836050835,1965,
47704096050850,1965,
47704250131102,1965,
47704256050884,1965,
47704586050926,1965,
47704664734356,1965,
47704664734901,1965,
47704664735403,1965,
47704664738753,1965,
47704826050942,1965,
47704906050959,1965,
47705086050967,1965,
47705086050975,1965,
47705086067136,1965,
47705086119259,1965,
47705164730024,1965,
47705164730156,1965,
47705164739207,1965,
47736844730081,1965,
47736844731253,1965,
47736846050843,1965,
47736846114607,1965,
47764554730107,1965,
47764554733309,1965,
47764556050728,1965,
47764556050751,1965,
47764556105480,1965,
48104880139030,1931,
48104884830071,1965,
48104886089668,1965,
48705320102012,1965,
48705320122267,1965,
48705324830055,1965,
48705324832259,1965,
48705326051023,1965,
48705326051049,1965,
48705326110282,1965,
48705326120240,1965,
48705400112664,1965,
48705400113084,1965,
48705400113092,1965,
48705400122093,1965,
48705400123356,1965,
48705400125310,1965,
48705400133595,1965,
48705400140210,1965,
48705400141671,1965,
48705404830170,1965,
48705404830451,1947,
48705404833000,1965,
48705404836003,1965,
48705406051064,1961,
48705406051098,1953,
48705406051106,1965,
48705406051114,1965,
48705406051148,1963,
48705406051163,1953,
48705406051189,1965,
48705406051197,1965,
48705406051221,1957,
48705406051239,1952,
48705406093397,1965,
48705406100754,1965,
48705406106405,1965,
48705406109128,1965,
48705406109136,1965,
48705406111405,1965,
48705406115752,1965,
48705654830022,1965,
48705654830154,1965,
48705654830162,1965,
48705654838801,1965,
48705656051254,1965,
48705656051262,1965,
48705656051270,1965,
48705656068290,1965,
48705656103154,1965,
48705656111652,1965,
48705730129494,1965,
48705730133553,1965,
48705730135095,1965,
48705730141150,1965,
48705734830089,1965,
48705734830113,1965,
48705734837803,1965,
48705736051288,1965,
48705736051296,1965,
48705736051320,1965,
48705736051338,1965,
48705736051346,1965,
48705736060180,1965,
48705736097950,1965,
48705736106363,1965,
48705736109094,1965,
48705736109672,1965,
48705736110241,1965,
48705810115469,1965,
48705810134262,1965,
48705810137380,1965,
48705810139816,1965,
48705814830147,1965,
48705814830196,1965,
48705814838058,1965,
48705814838504,1965,
48705816051379,1965,
48705816051395,1965,
48705816051411,1965,
48705816051429,1965,
48705816051437,1965,
48705816051445,1965,
48705816051478,1965,
48705816051494,1965,
48705816051502,1965,
48705816051544,1965,
48705816060206,1965,
48705816071302,1965,
48705816099667,1965,
48705816107684,1965,
48705816110134,1965,
48705816116255,1965,
49104964930079,1965,
49104964930343,1965,
49104966069413,1965,
49706150113506,1965,
49706156051585,1965,
49706156051593,1965,
49706156115695,1965,
49706236051619,1965,
49706236098248,1965,
49706490125724,1965,
49706496051635,1965,
49706564930848,1965,
49706564930855,1965,
49706566051643,1965,
49706566051650,1965,
49706720122440,1965,
49706726051700,1965,
49706800112987,1965,
49706806051718,1965,
49706986051726,1965,
49707060129981,1965,
49707064930053,1965,
49707066051734,1965,
49707140126888,1965,
49707146051742,1965,
49707146051759,1965,
49707146119655,1965,
49707220138248,1965,
49707220139048,1965,
49707226051767,1965,
49707306051775,1965,
49707306110639,1965,
49707306120588,1965,
49707636051809,1965,
49707896051825,1965,
49707970107284,1965,
49707970123422,1965,
49707970139568,1965,
49707976051833,1965,
49708050105890,1965,
49708056051841,1965,
49708056051858,1965,
49708056111066,1965,
49708136051866,1965,
49708216051874,1965,
49708390138065,1965,
49708396051882,1965,
49708470119750,1965,
49708540132357,1965,
49708546051940,1965,
49708546051957,1965,
49708546051965,1965,
49708546051973,1965,
49708546051999,1965,
49708546113112,1965,
49708620131961,1965,
49708624930012,1965,
49708624930103,1965,
49708624930111,1965,
49708624930236,1965,
49708624935151,1965,
49708624935862,1965,
49708626051932,1965,
49708626060230,1965,
49708626062137,1965,
49708700106344,1965,
49708706066344,1965,
49708706113492,1965,
49708960102525,1965,
49708960120980,1965,
49708966052021,1965,
49708966052039,1965,
49708966052047,1965,
49708966052054,1965,
49708966052070,1965,
49708966085229,1965,
49708966117907,1965,
49709040101923,1965,
49709040125336,1965,
49709046052088,1965,
49709046052096,1965,
49709120113530,1965,
49709120125831,1965,
49709120128074,1965,
49709126052104,1965,
49709126052112,1965,
49709126052153,1965,
49709126052161,1960,
49709126052179,1965,
49709126052195,1965,
49709126066385,1965,
49709126095459,1965,
49709126108500,1965,
49709126116958,1965,
49709200102533,1965,
49709200140855,1965,
49709204930160,1965,
49709204930244,1965,
49709204934154,1965,
49709204935292,1965,
49709204935607,1965,
49709204936803,1965,
49709206060263,1965,
49709206060271,1965,
49709206060289,1965,
49709206068977,1965,
49709386052211,1965,
49709386052229,1965,
49709386113039,1961,
49709530105866,1965,
49709534930152,1965,
49709534937256,1965,
49709536052245,1965,
49709536052260,1965,
49709536052278,1965,
49709536052286,1965,
49709536052294,1965,
49709536111678,1965,
49709536119069,1965,
49709614930319,1965,
49709614930350,1965,
49709616052302,1965,
49709616093140,1965,
